transaction_id,item,dept
1682,Espresso Roast Coffee Beans,Beverages
1682,Grade A Large Pasture Eggs,Dairy & Eggs
1682,Organic Whole Milk,Dairy & Eggs
1682,Salted Creamery Butter,Dairy & Eggs
1683,Fresh Limes,Produce
1683,Mild Chunky Salsa,Pantry
1683,Organic Hass Avocados,Produce
1683,Organic Tortilla Chips,Pantry
1683,Roma Tomatoes,Produce
1684,Artisanal Sourdough Bread,Bakery & Deli
1684,Creamy Peanut Butter,Pantry
1684,Organic Strawberry Jam,Pantry
1684,Organic Whole Milk,Dairy & Eggs
1684,Sea Salt Kettle Chips,Snacks
1684,Slow-Simmered Marinara,Pantry
1685,Artisanal Sourdough Bread,Bakery & Deli
1685,Barista Oat Milk,Dairy & Eggs
1685,Grated Parmesan Cheese,Pantry
1685,Penne Rigate Pasta,Pantry
1685,Slow-Simmered Marinara,Pantry
1686,Extra Virgin Olive Oil,Pantry
1686,Grated Parmesan Cheese,Pantry
1686,Organic Whole Milk,Dairy & Eggs
1686,Penne Rigate Pasta,Pantry
1686,Slow-Simmered Marinara,Pantry
1686,Sparkling Mineral Water,Beverages
1687,Barista Oat Milk,Dairy & Eggs
1687,Fresh Limes,Produce
1687,Fresh Organic Cilantro,Produce
1687,Organic Hass Avocados,Produce
1687,Organic Tortilla Chips,Pantry
1687,Roma Tomatoes,Produce
1687,Sparkling Mineral Water,Beverages
1688,Creamy Peanut Butter,Pantry
1688,Organic Strawberry Jam,Pantry
1689,Fresh Organic Cilantro,Produce
1689,Organic Baby Spinach,Produce
1689,Organic Hass Avocados,Produce
1689,Organic Tortilla Chips,Pantry
1689,Roma Tomatoes,Produce
1689,Sparkling Mineral Water,Beverages
1690,Fresh Limes,Produce
1690,Fresh Organic Cilantro,Produce
1690,Organic Hass Avocados,Produce
1690,Roma Tomatoes,Produce
1691,72% Dark Chocolate Bar,Snacks
1691,Grated Parmesan Cheese,Pantry
1691,Honeycrisp Apples,Produce
1691,Penne Rigate Pasta,Pantry
1692,Artisanal Sourdough Bread,Bakery & Deli
1692,Barista Oat Milk,Dairy & Eggs
1692,Espresso Roast Coffee Beans,Beverages
1692,Grade A Large Pasture Eggs,Dairy & Eggs
1692,Organic Baby Spinach,Produce
1692,Organic Whole Milk,Dairy & Eggs
1692,Roasted Salted Almonds,Snacks
1693,Fresh Limes,Produce
1693,Fresh Organic Cilantro,Produce
1693,Mild Chunky Salsa,Pantry
1693,Organic Hass Avocados,Produce
1693,Organic Tortilla Chips,Pantry
1693,Organic Whole Milk,Dairy & Eggs
1693,Roma Tomatoes,Produce
1693,Sparkling Mineral Water,Beverages
1694,72% Dark Chocolate Bar,Snacks
1694,Extra Virgin Olive Oil,Pantry
1694,Grated Parmesan Cheese,Pantry
1694,Penne Rigate Pasta,Pantry
1694,Slow-Simmered Marinara,Pantry
1695,Extra Virgin Olive Oil,Pantry
1695,Organic Baby Spinach,Produce
1695,Organic Hass Avocados,Produce
1695,Oven Roasted Turkey Breast,Bakery & Deli
1695,Roasted Salted Almonds,Snacks
1696,Artisanal Sourdough Bread,Bakery & Deli
1696,Barista Oat Milk,Dairy & Eggs
1696,Grade A Large Pasture Eggs,Dairy & Eggs
1696,Salted Creamery Butter,Dairy & Eggs
1697,Aged Sharp Cheddar,Dairy & Eggs
1697,Barista Oat Milk,Dairy & Eggs
1697,Espresso Roast Coffee Beans,Beverages
1697,Grade A Large Pasture Eggs,Dairy & Eggs
1697,Madagascar Vanilla Syrup,Beverages
1697,Organic Whole Milk,Dairy & Eggs
1697,Salted Creamery Butter,Dairy & Eggs
1698,Creamy Peanut Butter,Pantry
1698,Grated Parmesan Cheese,Pantry
1698,Organic Whole Milk,Dairy & Eggs
1699,Barista Oat Milk,Dairy & Eggs
1699,Extra Virgin Olive Oil,Pantry
1699,Organic Baby Spinach,Produce
1699,Organic Hass Avocados,Produce
1699,Roma Tomatoes,Produce
1700,Fresh Limes,Produce
1700,Fresh Organic Cilantro,Produce
1700,Mild Chunky Salsa,Pantry
1700,Organic Hass Avocados,Produce
1700,Organic Tortilla Chips,Pantry
1700,Roma Tomatoes,Produce
1700,Sparkling Mineral Water,Beverages
1701,Extra Virgin Olive Oil,Pantry
1701,Organic Hass Avocados,Produce
1701,Roma Tomatoes,Produce
1702,Extra Virgin Olive Oil,Pantry
1702,Organic Baby Spinach,Produce
1702,Organic Hass Avocados,Produce
1702,Roasted Salted Almonds,Snacks
1702,Roma Tomatoes,Produce
1702,Sparkling Mineral Water,Beverages
1703,Extra Virgin Olive Oil,Pantry
1703,Grated Parmesan Cheese,Pantry
1703,Penne Rigate Pasta,Pantry
1703,Sea Salt Kettle Chips,Snacks
1704,Artisanal Sourdough Bread,Bakery & Deli
1704,Barista Oat Milk,Dairy & Eggs
1704,Espresso Roast Coffee Beans,Beverages
1704,Grade A Large Pasture Eggs,Dairy & Eggs
1704,Madagascar Vanilla Syrup,Beverages
1704,Organic Strawberry Jam,Pantry
1704,Organic Whole Milk,Dairy & Eggs
1705,Extra Virgin Olive Oil,Pantry
1705,Organic Baby Spinach,Produce
1705,Organic Hass Avocados,Produce
1705,Oven Roasted Turkey Breast,Bakery & Deli
1705,Sparkling Mineral Water,Beverages
1706,Barista Oat Milk,Dairy & Eggs
1706,Espresso Roast Coffee Beans,Beverages
1706,Grade A Large Pasture Eggs,Dairy & Eggs
1706,Salted Creamery Butter,Dairy & Eggs
1707,Fresh Limes,Produce
1707,Fresh Organic Cilantro,Produce
1707,Organic Hass Avocados,Produce
1707,Organic Strawberry Jam,Pantry
1707,Organic Tortilla Chips,Pantry
1707,Roma Tomatoes,Produce
1708,Artisanal Sourdough Bread,Bakery & Deli
1708,Extra Virgin Olive Oil,Pantry
1708,Grated Parmesan Cheese,Pantry
1708,Penne Rigate Pasta,Pantry
1708,Slow-Simmered Marinara,Pantry
1709,Extra Virgin Olive Oil,Pantry
1709,Honeycrisp Apples,Produce
1709,Organic Baby Spinach,Produce
1709,Organic Hass Avocados,Produce
1709,Oven Roasted Turkey Breast,Bakery & Deli
1709,Roasted Salted Almonds,Snacks
1709,Roma Tomatoes,Produce
1709,Sparkling Mineral Water,Beverages
1710,Artisanal Sourdough Bread,Bakery & Deli
1710,Barista Oat Milk,Dairy & Eggs
1710,Espresso Roast Coffee Beans,Beverages
1710,Grade A Large Pasture Eggs,Dairy & Eggs
1710,Organic Whole Milk,Dairy & Eggs
1711,Extra Virgin Olive Oil,Pantry
1711,Organic Baby Spinach,Produce
1711,Organic Hass Avocados,Produce
1711,Organic Whole Milk,Dairy & Eggs
1711,Roma Tomatoes,Produce
1711,Sparkling Mineral Water,Beverages
1712,72% Dark Chocolate Bar,Snacks
1712,Artisanal Sourdough Bread,Bakery & Deli
1712,Extra Virgin Olive Oil,Pantry
1712,Grated Parmesan Cheese,Pantry
1712,Slow-Simmered Marinara,Pantry
1713,Organic Bananas,Produce
1713,Organic Strawberry Jam,Pantry
1714,Artisanal Sourdough Bread,Bakery & Deli
1714,Madagascar Vanilla Syrup,Beverages
1714,Organic Bananas,Produce
1714,Organic Strawberry Jam,Pantry
1714,Slow-Simmered Marinara,Pantry
1715,Artisanal Sourdough Bread,Bakery & Deli
1715,Creamy Peanut Butter,Pantry
1715,Organic Whole Milk,Dairy & Eggs
1715,Sea Salt Kettle Chips,Snacks
1716,Artisanal Sourdough Bread,Bakery & Deli
1716,Espresso Roast Coffee Beans,Beverages
1716,Grade A Large Pasture Eggs,Dairy & Eggs
1716,Madagascar Vanilla Syrup,Beverages
1716,Organic Whole Milk,Dairy & Eggs
1716,Salted Creamery Butter,Dairy & Eggs
1717,Espresso Roast Coffee Beans,Beverages
1717,Grade A Large Pasture Eggs,Dairy & Eggs
1717,Organic Whole Milk,Dairy & Eggs
1717,Sparkling Mineral Water,Beverages
1718,Barista Oat Milk,Dairy & Eggs
1718,Espresso Roast Coffee Beans,Beverages
1718,Grade A Large Pasture Eggs,Dairy & Eggs
1718,Madagascar Vanilla Syrup,Beverages
1718,Organic Strawberry Jam,Pantry
1718,Organic Whole Milk,Dairy & Eggs
1718,Salted Creamery Butter,Dairy & Eggs
1719,Artisanal Sourdough Bread,Bakery & Deli
1719,Espresso Roast Coffee Beans,Beverages
1719,Grade A Large Pasture Eggs,Dairy & Eggs
1719,Organic Whole Milk,Dairy & Eggs
1719,Oven Roasted Turkey Breast,Bakery & Deli
1719,Salted Creamery Butter,Dairy & Eggs
1719,Slow-Simmered Marinara,Pantry
1720,Aged Sharp Cheddar,Dairy & Eggs
1720,Artisanal Sourdough Bread,Bakery & Deli
1720,Barista Oat Milk,Dairy & Eggs
1720,Espresso Roast Coffee Beans,Beverages
1720,Madagascar Vanilla Syrup,Beverages
1720,Organic Tortilla Chips,Pantry
1720,Organic Whole Milk,Dairy & Eggs
1720,Salted Creamery Butter,Dairy & Eggs
1721,Espresso Roast Coffee Beans,Beverages
1721,Grade A Large Pasture Eggs,Dairy & Eggs
1721,Madagascar Vanilla Syrup,Beverages
1721,Organic Whole Milk,Dairy & Eggs
1722,Fresh Limes,Produce
1722,Fresh Organic Cilantro,Produce
1722,Mild Chunky Salsa,Pantry
1722,Organic Baby Spinach,Produce
1722,Organic Tortilla Chips,Pantry
1722,Roma Tomatoes,Produce
1722,Sparkling Mineral Water,Beverages
1723,72% Dark Chocolate Bar,Snacks
1723,Extra Virgin Olive Oil,Pantry
1723,Fresh Limes,Produce
1723,Grated Parmesan Cheese,Pantry
1723,Penne Rigate Pasta,Pantry
1723,Slow-Simmered Marinara,Pantry
1724,Extra Virgin Olive Oil,Pantry
1724,Organic Baby Spinach,Produce
1724,Organic Hass Avocados,Produce
1724,Roma Tomatoes,Produce
1724,Sea Salt Kettle Chips,Snacks
1724,Sparkling Mineral Water,Beverages
1725,Fresh Limes,Produce
1725,Fresh Organic Cilantro,Produce
1725,Mild Chunky Salsa,Pantry
1725,Organic Hass Avocados,Produce
1725,Organic Tortilla Chips,Pantry
1725,Roasted Salted Almonds,Snacks
1726,Artisanal Sourdough Bread,Bakery & Deli
1726,Creamy Peanut Butter,Pantry
1726,Organic Strawberry Jam,Pantry
1726,Sea Salt Kettle Chips,Snacks
1727,Fresh Limes,Produce
1727,Fresh Organic Cilantro,Produce
1727,Honeycrisp Apples,Produce
1727,Organic Tortilla Chips,Pantry
1727,Sparkling Mineral Water,Beverages
1728,Artisanal Sourdough Bread,Bakery & Deli
1728,Barista Oat Milk,Dairy & Eggs
1728,Espresso Roast Coffee Beans,Beverages
1728,Grade A Large Pasture Eggs,Dairy & Eggs
1728,Madagascar Vanilla Syrup,Beverages
1728,Organic Whole Milk,Dairy & Eggs
1728,Salted Creamery Butter,Dairy & Eggs
1729,Extra Virgin Olive Oil,Pantry
1729,Organic Baby Spinach,Produce
1729,Organic Bananas,Produce
1729,Organic Hass Avocados,Produce
1729,Oven Roasted Turkey Breast,Bakery & Deli
1729,Roma Tomatoes,Produce
1729,Sparkling Mineral Water,Beverages
1730,Artisanal Sourdough Bread,Bakery & Deli
1730,Barista Oat Milk,Dairy & Eggs
1730,Espresso Roast Coffee Beans,Beverages
1730,Fresh Limes,Produce
1730,Grade A Large Pasture Eggs,Dairy & Eggs
1730,Madagascar Vanilla Syrup,Beverages
1730,Organic Whole Milk,Dairy & Eggs
1730,Penne Rigate Pasta,Pantry
1730,Salted Creamery Butter,Dairy & Eggs
1731,Brioche Sandwich Buns,Bakery & Deli
1731,Grade A Large Pasture Eggs,Dairy & Eggs
1731,Madagascar Vanilla Syrup,Beverages
1731,Organic Whole Milk,Dairy & Eggs
1732,Creamy Peanut Butter,Pantry
1732,Organic Strawberry Jam,Pantry
1732,Sea Salt Kettle Chips,Snacks
1733,Fresh Organic Cilantro,Produce
1733,Mild Chunky Salsa,Pantry
1733,Organic Hass Avocados,Produce
1733,Organic Tortilla Chips,Pantry
1733,Roma Tomatoes,Produce
1733,Sparkling Mineral Water,Beverages
1734,Artisanal Sourdough Bread,Bakery & Deli
1734,Creamy Peanut Butter,Pantry
1734,Organic Baby Spinach,Produce
1734,Organic Bananas,Produce
1734,Organic Green Tea Bags,Beverages
1734,Organic Strawberry Jam,Pantry
1734,Organic Whole Milk,Dairy & Eggs
1734,Penne Rigate Pasta,Pantry
1735,Artisanal Sourdough Bread,Bakery & Deli
1735,Fresh Limes,Produce
1735,Fresh Organic Cilantro,Produce
1735,Mild Chunky Salsa,Pantry
1735,Organic Hass Avocados,Produce
1735,Organic Tortilla Chips,Pantry
1735,Roma Tomatoes,Produce
1736,72% Dark Chocolate Bar,Snacks
1736,Grade A Large Pasture Eggs,Dairy & Eggs
1736,Grated Parmesan Cheese,Pantry
1736,Organic Bananas,Produce
1736,Penne Rigate Pasta,Pantry
1736,Slow-Simmered Marinara,Pantry
1737,Espresso Roast Coffee Beans,Beverages
1737,Grade A Large Pasture Eggs,Dairy & Eggs
1737,Madagascar Vanilla Syrup,Beverages
1737,Organic Whole Milk,Dairy & Eggs
1737,Salted Creamery Butter,Dairy & Eggs
1738,Espresso Roast Coffee Beans,Beverages
1738,Fresh Limes,Produce
1738,Organic Hass Avocados,Produce
1738,Organic Tortilla Chips,Pantry
1738,Roma Tomatoes,Produce
1739,Artisanal Sourdough Bread,Bakery & Deli
1739,Creamy Peanut Butter,Pantry
1739,Organic Strawberry Jam,Pantry
1739,Organic Whole Milk,Dairy & Eggs
1740,72% Dark Chocolate Bar,Snacks
1740,Grated Parmesan Cheese,Pantry
1740,Penne Rigate Pasta,Pantry
1741,Grade A Large Pasture Eggs,Dairy & Eggs
1741,Organic Whole Milk,Dairy & Eggs
1741,Salted Creamery Butter,Dairy & Eggs
1742,Artisanal Sourdough Bread,Bakery & Deli
1742,Barista Oat Milk,Dairy & Eggs
1742,Creamy Peanut Butter,Pantry
1742,Espresso Roast Coffee Beans,Beverages
1742,Grade A Large Pasture Eggs,Dairy & Eggs
1742,Madagascar Vanilla Syrup,Beverages
1742,Organic Whole Milk,Dairy & Eggs
1743,72% Dark Chocolate Bar,Snacks
1743,Espresso Roast Coffee Beans,Beverages
1743,Grade A Large Pasture Eggs,Dairy & Eggs
1743,Organic Whole Milk,Dairy & Eggs
1743,Sparkling Mineral Water,Beverages
1744,72% Dark Chocolate Bar,Snacks
1744,Grated Parmesan Cheese,Pantry
1744,Penne Rigate Pasta,Pantry
1744,Slow-Simmered Marinara,Pantry
1745,Extra Virgin Olive Oil,Pantry
1745,Organic Baby Spinach,Produce
1745,Organic Hass Avocados,Produce
1745,Roma Tomatoes,Produce
1746,Extra Virgin Olive Oil,Pantry
1746,Organic Baby Spinach,Produce
1746,Oven Roasted Turkey Breast,Bakery & Deli
1746,Roasted Salted Almonds,Snacks
1746,Roma Tomatoes,Produce
1746,Sea Salt Kettle Chips,Snacks
1747,Extra Virgin Olive Oil,Pantry
1747,Organic Baby Spinach,Produce
1747,Organic Hass Avocados,Produce
1747,Oven Roasted Turkey Breast,Bakery & Deli
1747,Roasted Salted Almonds,Snacks
1747,Roma Tomatoes,Produce
1748,Fresh Limes,Produce
1748,Fresh Organic Cilantro,Produce
1748,Mild Chunky Salsa,Pantry
1748,Organic Hass Avocados,Produce
1748,Oven Roasted Turkey Breast,Bakery & Deli
1748,Roma Tomatoes,Produce
1749,Espresso Roast Coffee Beans,Beverages
1749,Organic Baby Spinach,Produce
1749,Organic Hass Avocados,Produce
1749,Organic Tortilla Chips,Pantry
1749,Oven Roasted Turkey Breast,Bakery & Deli
1749,Roma Tomatoes,Produce
1750,Extra Virgin Olive Oil,Pantry
1750,Grade A Large Pasture Eggs,Dairy & Eggs
1750,Organic Baby Spinach,Produce
1750,Organic Hass Avocados,Produce
1750,Oven Roasted Turkey Breast,Bakery & Deli
1750,Roasted Salted Almonds,Snacks
1750,Roma Tomatoes,Produce
1751,Extra Virgin Olive Oil,Pantry
1751,Mild Chunky Salsa,Pantry
1751,Organic Baby Spinach,Produce
1751,Organic Hass Avocados,Produce
1751,Roasted Salted Almonds,Snacks
1751,Sparkling Mineral Water,Beverages
1752,Artisanal Sourdough Bread,Bakery & Deli
1752,Creamy Peanut Butter,Pantry
1752,Organic Whole Milk,Dairy & Eggs
1753,Fresh Limes,Produce
1753,Fresh Organic Cilantro,Produce
1753,Mild Chunky Salsa,Pantry
1753,Organic Hass Avocados,Produce
1753,Roma Tomatoes,Produce
1754,Espresso Roast Coffee Beans,Beverages
1754,Grade A Large Pasture Eggs,Dairy & Eggs
1754,Greek Whole Milk Yogurt,Dairy & Eggs
1754,Madagascar Vanilla Syrup,Beverages
1754,Organic Whole Milk,Dairy & Eggs
1754,Plain New York Bagels,Bakery & Deli
1755,Barista Oat Milk,Dairy & Eggs
1755,Espresso Roast Coffee Beans,Beverages
1755,Grade A Large Pasture Eggs,Dairy & Eggs
1755,Honeycrisp Apples,Produce
1755,Madagascar Vanilla Syrup,Beverages
1755,Organic Bananas,Produce
1755,Organic Whole Milk,Dairy & Eggs
1755,Salted Creamery Butter,Dairy & Eggs
1756,Artisanal Sourdough Bread,Bakery & Deli
1756,Creamy Peanut Butter,Pantry
1756,Organic Strawberry Jam,Pantry
1756,Sea Salt Kettle Chips,Snacks
1757,Artisanal Sourdough Bread,Bakery & Deli
1757,Barista Oat Milk,Dairy & Eggs
1757,Fresh Limes,Produce
1757,Grade A Large Pasture Eggs,Dairy & Eggs
1757,Madagascar Vanilla Syrup,Beverages
1757,Organic Whole Milk,Dairy & Eggs
1757,Salted Creamery Butter,Dairy & Eggs
1758,Artisanal Sourdough Bread,Bakery & Deli
1758,Creamy Peanut Butter,Pantry
1758,Espresso Roast Coffee Beans,Beverages
1758,Grade A Large Pasture Eggs,Dairy & Eggs
1758,Organic Bananas,Produce
1758,Organic Strawberry Jam,Pantry
1759,Barista Oat Milk,Dairy & Eggs
1759,Grade A Large Pasture Eggs,Dairy & Eggs
1759,Madagascar Vanilla Syrup,Beverages
1759,Organic Whole Milk,Dairy & Eggs
1759,Salted Creamery Butter,Dairy & Eggs
1760,Aged Sharp Cheddar,Dairy & Eggs
1760,Extra Virgin Olive Oil,Pantry
1760,Grade A Large Pasture Eggs,Dairy & Eggs
1760,Organic Baby Spinach,Produce
1760,Organic Hass Avocados,Produce
1760,Oven Roasted Turkey Breast,Bakery & Deli
1760,Roma Tomatoes,Produce
1761,Extra Virgin Olive Oil,Pantry
1761,Organic Baby Spinach,Produce
1761,Organic Hass Avocados,Produce
1761,Oven Roasted Turkey Breast,Bakery & Deli
1761,Penne Rigate Pasta,Pantry
1761,Roasted Salted Almonds,Snacks
1761,Roma Tomatoes,Produce
1762,Extra Virgin Olive Oil,Pantry
1762,Organic Baby Spinach,Produce
1762,Organic Hass Avocados,Produce
1762,Oven Roasted Turkey Breast,Bakery & Deli
1762,Roma Tomatoes,Produce
1763,Barista Oat Milk,Dairy & Eggs
1763,Espresso Roast Coffee Beans,Beverages
1763,Grade A Large Pasture Eggs,Dairy & Eggs
1763,Organic Whole Milk,Dairy & Eggs
1764,Grated Parmesan Cheese,Pantry
1764,Penne Rigate Pasta,Pantry
1764,Slow-Simmered Marinara,Pantry
1764,Sparkling Mineral Water,Beverages
1765,Organic Strawberry Jam,Pantry
1765,Organic Tortilla Chips,Pantry
1765,Sea Salt Kettle Chips,Snacks
1766,Brioche Sandwich Buns,Bakery & Deli
1766,Extra Virgin Olive Oil,Pantry
1766,Greek Whole Milk Yogurt,Dairy & Eggs
1766,Organic Baby Spinach,Produce
1766,Organic Hass Avocados,Produce
1766,Organic Whole Milk,Dairy & Eggs
1766,Roasted Salted Almonds,Snacks
1766,Roma Tomatoes,Produce
1766,Sparkling Mineral Water,Beverages
1767,Creamy Peanut Butter,Pantry
1767,Espresso Roast Coffee Beans,Beverages
1767,Organic Bananas,Produce
1767,Organic Whole Milk,Dairy & Eggs
1767,Salted Creamery Butter,Dairy & Eggs
1768,Barista Oat Milk,Dairy & Eggs
1768,Espresso Roast Coffee Beans,Beverages
1768,Grade A Large Pasture Eggs,Dairy & Eggs
1768,Madagascar Vanilla Syrup,Beverages
1768,Organic Hass Avocados,Produce
1768,Organic Whole Milk,Dairy & Eggs
1768,Roma Tomatoes,Produce
1769,Fresh Limes,Produce
1769,Fresh Organic Cilantro,Produce
1769,Mild Chunky Salsa,Pantry
1769,Organic Tortilla Chips,Pantry
1769,Roma Tomatoes,Produce
1770,Barista Oat Milk,Dairy & Eggs
1770,Creamy Peanut Butter,Pantry
1770,Espresso Roast Coffee Beans,Beverages
1770,Grade A Large Pasture Eggs,Dairy & Eggs
1770,Madagascar Vanilla Syrup,Beverages
1770,Organic Whole Milk,Dairy & Eggs
1771,Extra Virgin Olive Oil,Pantry
1771,Organic Baby Spinach,Produce
1771,Organic Hass Avocados,Produce
1771,Oven Roasted Turkey Breast,Bakery & Deli
1771,Roasted Salted Almonds,Snacks
1771,Roma Tomatoes,Produce
1771,Sparkling Mineral Water,Beverages
1772,Fresh Limes,Produce
1772,Fresh Organic Cilantro,Produce
1772,Mild Chunky Salsa,Pantry
1772,Organic Hass Avocados,Produce
1772,Organic Strawberry Jam,Pantry
1772,Organic Tortilla Chips,Pantry
1772,Sparkling Mineral Water,Beverages
1773,Grated Parmesan Cheese,Pantry
1773,Greek Whole Milk Yogurt,Dairy & Eggs
1773,Organic Whole Milk,Dairy & Eggs
1773,Penne Rigate Pasta,Pantry
1773,Slow-Simmered Marinara,Pantry
1774,Artisanal Sourdough Bread,Bakery & Deli
1774,Espresso Roast Coffee Beans,Beverages
1774,Organic Whole Milk,Dairy & Eggs
1774,Salted Creamery Butter,Dairy & Eggs
1775,Fresh Limes,Produce
1775,Fresh Organic Cilantro,Produce
1775,Organic Hass Avocados,Produce
1775,Organic Tortilla Chips,Pantry
1775,Roma Tomatoes,Produce
1776,72% Dark Chocolate Bar,Snacks
1776,Artisanal Sourdough Bread,Bakery & Deli
1776,Creamy Peanut Butter,Pantry
1776,Grated Parmesan Cheese,Pantry
1776,Penne Rigate Pasta,Pantry
1776,Slow-Simmered Marinara,Pantry
1777,Extra Virgin Olive Oil,Pantry
1777,Honeycrisp Apples,Produce
1777,Organic Baby Spinach,Produce
1777,Organic Whole Milk,Dairy & Eggs
1777,Oven Roasted Turkey Breast,Bakery & Deli
1777,Roma Tomatoes,Produce
1777,Sparkling Mineral Water,Beverages
1778,72% Dark Chocolate Bar,Snacks
1778,Artisanal Sourdough Bread,Bakery & Deli
1778,Barista Oat Milk,Dairy & Eggs
1778,Grated Parmesan Cheese,Pantry
1778,Penne Rigate Pasta,Pantry
1778,Slow-Simmered Marinara,Pantry
1779,Artisanal Sourdough Bread,Bakery & Deli
1779,Penne Rigate Pasta,Pantry
1779,Slow-Simmered Marinara,Pantry
1780,Artisanal Sourdough Bread,Bakery & Deli
1780,Barista Oat Milk,Dairy & Eggs
1780,Espresso Roast Coffee Beans,Beverages
1780,Grade A Large Pasture Eggs,Dairy & Eggs
1780,Madagascar Vanilla Syrup,Beverages
1780,Organic Whole Milk,Dairy & Eggs
1781,Artisanal Sourdough Bread,Bakery & Deli
1781,Barista Oat Milk,Dairy & Eggs
1781,Espresso Roast Coffee Beans,Beverages
1781,Grade A Large Pasture Eggs,Dairy & Eggs
1781,Madagascar Vanilla Syrup,Beverages
1781,Organic Whole Milk,Dairy & Eggs
1781,Roasted Salted Almonds,Snacks
1781,Salted Creamery Butter,Dairy & Eggs
1782,Artisanal Sourdough Bread,Bakery & Deli
1782,Creamy Peanut Butter,Pantry
1782,Organic Bananas,Produce
1782,Organic Strawberry Jam,Pantry
1782,Organic Whole Milk,Dairy & Eggs
1782,Sea Salt Kettle Chips,Snacks
1783,Cold Brew Concentrate,Beverages
1783,Roasted Salted Almonds,Snacks
1783,Roma Tomatoes,Produce
1784,Fresh Limes,Produce
1784,Fresh Organic Cilantro,Produce
1784,Organic Hass Avocados,Produce
1784,Organic Tortilla Chips,Pantry
1784,Roma Tomatoes,Produce
1784,Sparkling Mineral Water,Beverages
1785,Espresso Roast Coffee Beans,Beverages
1785,Grade A Large Pasture Eggs,Dairy & Eggs
1785,Organic Whole Milk,Dairy & Eggs
1785,Salted Creamery Butter,Dairy & Eggs
1786,Artisanal Sourdough Bread,Bakery & Deli
1786,Creamy Peanut Butter,Pantry
1786,Organic Strawberry Jam,Pantry
1786,Sea Salt Kettle Chips,Snacks
1787,Espresso Roast Coffee Beans,Beverages
1787,Extra Virgin Olive Oil,Pantry
1787,Organic Baby Spinach,Produce
1787,Roma Tomatoes,Produce
1788,72% Dark Chocolate Bar,Snacks
1788,Aged Sharp Cheddar,Dairy & Eggs
1788,Grated Parmesan Cheese,Pantry
1788,Penne Rigate Pasta,Pantry
1788,Slow-Simmered Marinara,Pantry
1788,Sparkling Mineral Water,Beverages
1789,Artisanal Sourdough Bread,Bakery & Deli
1789,Creamy Peanut Butter,Pantry
1789,Organic Bananas,Produce
